Area,Bee_Values,Year,Flag Description
Israel,48000.0,1961,Official figure
Israel,50000.0,1962,Official figure
Israel,52500.0,1963,Official figure
Israel,59500.0,1964,Official figure
Israel,61000.0,1965,Official figure
Israel,66000.0,1966,Official figure
Israel,70000.0,1967,Official figure
Israel,73000.0,1968,Official figure
Israel,74000.0,1969,Official figure
Israel,58800.0,1970,Official figure
Israel,52800.0,1971,Official figure
Israel,48800.0,1972,Official figure
Israel,50800.0,1973,Official figure
Israel,53800.0,1974,Official figure
Israel,55800.0,1975,Official figure
Israel,55800.0,1976,Official figure
Israel,55800.0,1977,Official figure
Israel,55800.0,1978,Official figure
Israel,60800.0,1979,Official figure
Israel,60800.0,1980,Official figure
Israel,63800.0,1981,Official figure
Israel,65800.0,1982,Official figure
Israel,65800.0,1983,Official figure
Israel,65800.0,1984,Official figure
Israel,70500.0,1985,Official figure
Israel,70500.0,1986,Official figure
Israel,70500.0,1987,Official figure
Israel,75500.0,1988,Official figure
Israel,75500.0,1989,Official figure
Israel,74000.0,1990,Official figure
Israel,73200.0,1991,Official figure
Israel,75500.0,1992,Official figure
Israel,75500.0,1993,Official figure
Israel,76000.0,1994,Official figure
Israel,76000.0,1995,Official figure
Israel,76000.0,1996,Official figure
Israel,70000.0,1997,Official figure
Israel,70000.0,1998,Official figure
Israel,72000.0,1999,Official figure
Israel,72000.0,2000,Official figure
Israel,72000.0,2001,Estimated value
Israel,73000.0,2002,Estimated value
Israel,84000.0,2003,Official figure
Israel,90000.0,2004,Official figure
Israel,92000.0,2005,Official figure
Israel,93000.0,2006,Official figure
Israel,92000.0,2007,Official figure
Israel,90000.0,2008,Official figure
Israel,90000.0,2009,Official figure
Israel,96000.0,2010,Official figure
Israel,98000.0,2011,Official figure
Israel,97000.0,2012,Official figure
Israel,101000.0,2013,Official figure
Israel,100000.0,2014,Official figure
Israel,101000.0,2015,Official figure
Israel,110000.0,2016,Official figure
Israel,110000.0,2017,Official figure
Israel,110000.0,2018,Official figure
Israel,110000.0,2019,Official figure
Israel,121000.0,2020,Official figure
Israel,121000.0,2021,Official figure
Israel,123000.0,2022,Official figure
Israel,124000.0,2023,Official figure
Italy,620000.0,1961,Estimated value
Italy,620000.0,1962,Estimated value
Italy,640000.0,1963,Estimated value
Italy,690000.0,1964,Estimated value
Italy,640000.0,1965,Estimated value
Italy,700000.0,1966,Estimated value
Italy,740000.0,1967,Estimated value
Italy,750000.0,1968,Estimated value
Italy,750000.0,1969,Estimated value
Italy,750000.0,1970,Estimated value
Italy,750000.0,1971,Estimated value
Italy,750000.0,1972,Estimated value
Italy,750000.0,1973,Estimated value
Italy,750000.0,1974,Estimated value
Italy,800000.0,1975,Estimated value
Italy,790000.0,1976,Estimated value
Italy,790000.0,1977,Estimated value
Italy,800000.0,1978,Estimated value
Italy,800000.0,1979,Estimated value
Italy,830000.0,1980,Figure from international organizations
Italy,850000.0,1981,Estimated value
Italy,860000.0,1982,Estimated value
Italy,880000.0,1983,Estimated value
Italy,900000.0,1984,Estimated value
Italy,900000.0,1985,Estimated value
Italy,920000.0,1986,Estimated value
Italy,950000.0,1987,Estimated value
Italy,950000.0,1988,Estimated value
Italy,950000.0,1989,Estimated value
Italy,1000000.0,1990,Estimated value
Italy,1050000.0,1991,Figure from international organizations
Italy,1314000.0,1992,Figure from international organizations
Italy,1200000.0,1993,Estimated value
Italy,1100000.0,1994,Estimated value
Italy,1000000.0,1995,Estimated value
Italy,1000000.0,1996,Estimated value
Italy,1000000.0,1997,Estimated value
Italy,1000000.0,1998,Estimated value
Italy,1065604.0,1999,Imputed value
Italy,1082197.0,2000,Imputed value
Italy,1098485.0,2001,Imputed value
Italy,1114597.0,2002,Imputed value
Italy,1130666.0,2003,Imputed value
Italy,1146823.0,2004,Imputed value
Italy,1163200.0,2005,Imputed value
Italy,1179929.0,2006,Imputed value
Italy,1197143.0,2007,Imputed value
Italy,1245388.0,2008,Imputed value
Italy,1170264.0,2009,Imputed value
Italy,1210695.0,2010,Imputed value
Italy,1244228.0,2011,Imputed value
Italy,1278903.0,2012,Imputed value
Italy,1314852.0,2013,Imputed value
Italy,1352202.0,2014,Imputed value
Italy,1391078.0,2015,Imputed value
Italy,1431595.0,2016,Imputed value
Italy,1473843.0,2017,Imputed value
Italy,1494000.0,2018,Official figure
Italy,1606000.0,2019,Official figure
Italy,1687000.0,2020,Official figure
Italy,1717000.0,2021,Official figure
Italy,1834000.0,2022,Official figure
Italy,1592000.0,2023,Official figure
Jamaica,61000.0,1961,Official figure
Jamaica,60000.0,1962,Official figure
Jamaica,60000.0,1963,Official figure
Jamaica,60000.0,1964,Estimated value
Jamaica,60000.0,1965,Estimated value
Jamaica,60000.0,1966,Estimated value
Jamaica,80000.0,1967,Estimated value
Jamaica,75000.0,1968,Estimated value
Jamaica,78000.0,1969,Estimated value
Jamaica,69000.0,1970,Estimated value
Jamaica,69500.0,1971,Estimated value
Jamaica,72600.0,1972,Estimated value
Jamaica,72600.0,1973,Estimated value
Jamaica,73300.0,1974,Estimated value
Jamaica,80000.0,1975,Estimated value
Jamaica,80000.0,1976,Estimated value
Jamaica,80000.0,1977,Estimated value
Jamaica,80000.0,1978,Estimated value
Jamaica,70000.0,1979,Estimated value
Jamaica,70000.0,1980,Estimated value
Jamaica,70000.0,1981,Estimated value
Jamaica,70000.0,1982,Estimated value
Jamaica,70000.0,1983,Estimated value
Jamaica,70000.0,1984,Estimated value
Jamaica,70000.0,1985,Estimated value
Jamaica,70000.0,1986,Estimated value
Jamaica,70000.0,1987,Estimated value
Jamaica,70000.0,1988,Estimated value
Jamaica,70000.0,1989,Estimated value
Jamaica,1.0,1990,Imputed value
Jamaica,1.0,1991,Imputed value
Jamaica,1.0,1992,Imputed value
Jamaica,1.0,1993,Imputed value
Jamaica,1.0,1994,Imputed value
Jamaica,2.0,1995,Imputed value
Jamaica,2.0,1996,Imputed value
Jamaica,2.0,1997,Imputed value
Jamaica,2296.0,1998,Imputed value
Jamaica,4828.0,1999,Imputed value
Jamaica,7414.0,2000,Imputed value
Jamaica,10015.0,2001,Imputed value
Jamaica,12617.0,2002,Imputed value
Jamaica,16804.0,2003,Imputed value
Jamaica,18385.0,2004,Imputed value
Jamaica,20609.0,2005,Official figure
Jamaica,22899.0,2006,Official figure
Jamaica,25477.0,2007,Official figure
Jamaica,28274.0,2008,Official figure
Jamaica,31416.0,2009,Official figure
Jamaica,34558.0,2010,Official figure
Jamaica,38014.0,2011,Official figure
Jamaica,41815.0,2012,Official figure
Jamaica,45997.0,2013,Official figure
Jamaica,50597.0,2014,Official figure
Jamaica,51082.0,2015,Imputed value
Jamaica,51421.0,2016,Imputed value
Jamaica,53125.0,2017,Imputed value
Jamaica,54990.0,2018,Imputed value
Jamaica,57000.0,2019,Official figure
Jamaica,65000.0,2020,Official figure
Jamaica,75959.0,2021,Official figure
Jamaica,76000.0,2022,Estimated value
Jamaica,76000.0,2023,Estimated value
Japan,136000.0,1961,Official figure
Japan,183000.0,1962,Official figure
Japan,189000.0,1963,Official figure
Japan,190000.0,1964,Official figure
Japan,239000.0,1965,Official figure
Japan,242000.0,1966,Estimated value
Japan,255000.0,1967,Estimated value
Japan,268000.0,1968,Estimated value
Japan,283088.0,1969,Official figure
Japan,273000.0,1970,Official figure
Japan,279000.0,1971,Estimated value
Japan,280000.0,1972,Estimated value
Japan,295000.0,1973,Estimated value
Japan,295000.0,1974,Estimated value
Japan,280000.0,1975,Estimated value
Japan,280000.0,1976,Estimated value
Japan,326025.0,1977,Official figure
Japan,323253.0,1978,Official figure
Japan,326292.0,1979,Official figure
Japan,320171.0,1980,Official figure
Japan,315489.0,1981,Official figure
Japan,307334.0,1982,Official figure
Japan,299000.0,1983,Figure from international organizations
Japan,291000.0,1984,Figure from international organizations
Japan,285000.0,1985,Figure from international organizations
Japan,268000.0,1986,Figure from international organizations
Japan,261000.0,1987,Figure from international organizations
Japan,268655.0,1988,Figure from international organizations
Japan,258322.0,1989,Figure from international organizations
Japan,253000.0,1990,Figure from international organizations
Japan,238000.0,1991,Figure from international organizations
Japan,226000.0,1992,Figure from international organizations
Japan,216000.0,1993,Figure from international organizations
Japan,220234.0,1994,Official figure
Japan,214112.0,1995,Official figure
Japan,206746.0,1996,Official figure
Japan,199846.0,1997,Official figure
Japan,195352.0,1998,Official figure
Japan,188561.0,1999,Official figure
Japan,185000.0,2000,Estimated value
Japan,183000.0,2001,Estimated value
Japan,183000.0,2002,Estimated value
Japan,183000.0,2003,Estimated value
Japan,183000.0,2004,Estimated value
Japan,183000.0,2005,Estimated value
Japan,183000.0,2006,Estimated value
Japan,184000.0,2007,Estimated value
Japan,184500.0,2008,Estimated value
Japan,185000.0,2009,Estimated value
Japan,187000.0,2010,Estimated value
Japan,187000.0,2011,Estimated value
Japan,190000.0,2012,Estimated value
Japan,190000.0,2013,Estimated value
Japan,190000.0,2014,Estimated value
Japan,191000.0,2015,Estimated value
Japan,191825.0,2016,Imputed value
Japan,192767.0,2017,Imputed value
Japan,193440.0,2018,Imputed value
Japan,194037.0,2019,Imputed value
Japan,194663.0,2020,Imputed value
Japan,195443.0,2021,Imputed value
Japan,196199.0,2022,Imputed value
Japan,196955.0,2023,Imputed value
Jordan,11100.0,1961,Estimated value
Jordan,11100.0,1962,Estimated value
Jordan,11550.0,1963,Estimated value
Jordan,15100.0,1964,Estimated value
Jordan,15550.0,1965,Estimated value
Jordan,15600.0,1966,Estimated value
Jordan,15625.0,1967,Official figure
Jordan,7800.0,1968,Estimated value
Jordan,7800.0,1969,Estimated value
Jordan,7800.0,1970,Estimated value
Jordan,10000.0,1971,Estimated value
Jordan,10000.0,1972,Estimated value
Jordan,12200.0,1973,Estimated value
Jordan,15550.0,1974,Estimated value
Jordan,21100.0,1975,Estimated value
Jordan,26700.0,1976,Estimated value
Jordan,34340.0,1977,Official figure
Jordan,33520.0,1978,Official figure
Jordan,40755.0,1979,Official figure
Jordan,26915.0,1980,Official figure
Jordan,31070.0,1981,Official figure
Jordan,31020.0,1982,Official figure
Jordan,22055.0,1983,Official figure
Jordan,23130.0,1984,Official figure
Jordan,22250.0,1985,Official figure
Jordan,11125.0,1986,Official figure
Jordan,9000.0,1987,Official figure
Jordan,12000.0,1988,Official figure
Jordan,18000.0,1989,Official figure
Jordan,20000.0,1990,Official figure
Jordan,21000.0,1991,Official figure
Jordan,25000.0,1992,Official figure
Jordan,40000.0,1993,Estimated value
Jordan,30000.0,1994,Estimated value
Jordan,40000.0,1995,Estimated value
Jordan,25000.0,1996,Estimated value
Jordan,25000.0,1997,Estimated value
Jordan,25000.0,1998,Estimated value
Jordan,30000.0,1999,Estimated value
Jordan,50000.0,2000,Estimated value
Jordan,50000.0,2001,Estimated value
Jordan,50000.0,2002,Estimated value
Jordan,50000.0,2003,Estimated value
Jordan,49000.0,2004,Estimated value
Jordan,45000.0,2005,Estimated value
Jordan,45000.0,2006,Estimated value
Jordan,45000.0,2007,Estimated value
Jordan,40000.0,2008,Official figure
Jordan,37000.0,2009,Official figure
Jordan,43000.0,2010,Official figure
Jordan,42000.0,2011,Official figure
Jordan,45000.0,2012,Official figure
Jordan,45000.0,2013,Official figure
Jordan,39427.0,2014,Official figure
Jordan,38714.0,2015,Official figure
Jordan,40383.0,2016,Official figure
Jordan,42596.0,2017,Official figure
Jordan,44354.0,2018,Official figure
Jordan,55284.0,2019,Official figure
Jordan,49821.0,2020,Official figure
Jordan,46800.0,2021,Official figure
Jordan,49690.0,2022,Official figure
Jordan,49380.0,2023,Imputed value
Kenya,500000.0,1961,Estimated value
Kenya,520000.0,1962,Estimated value
Kenya,540000.0,1963,Estimated value
Kenya,560000.0,1964,Estimated value
Kenya,580000.0,1965,Estimated value
Kenya,600000.0,1966,Estimated value
Kenya,620000.0,1967,Estimated value
Kenya,640000.0,1968,Estimated value
Kenya,660000.0,1969,Estimated value
Kenya,680000.0,1970,Estimated value
Kenya,700000.0,1971,Estimated value
Kenya,700000.0,1972,Estimated value
Kenya,730000.0,1973,Estimated value
Kenya,760000.0,1974,Estimated value
Kenya,780000.0,1975,Estimated value
Kenya,800000.0,1976,Estimated value
Kenya,950000.0,1977,Estimated value
Kenya,1000000.0,1978,Estimated value
Kenya,1054100.0,1979,Estimated value
Kenya,1084000.0,1980,Estimated value
Kenya,1112000.0,1981,Estimated value
Kenya,1140000.0,1982,Estimated value
Kenya,1300000.0,1983,Estimated value
Kenya,1100000.0,1984,Estimated value
Kenya,1200000.0,1985,Estimated value
Kenya,1500000.0,1986,Estimated value
Kenya,1520000.0,1987,Estimated value
Kenya,1700000.0,1988,Estimated value
Kenya,1800000.0,1989,Estimated value
Kenya,2000000.0,1990,Estimated value
Kenya,2100000.0,1991,Estimated value
Kenya,2200000.0,1992,Estimated value
Kenya,2300000.0,1993,Estimated value
Kenya,2350000.0,1994,Estimated value
Kenya,2400000.0,1995,Estimated value
Kenya,2430000.0,1996,Estimated value
Kenya,2450000.0,1997,Estimated value
Kenya,2470000.0,1998,Estimated value
Kenya,2480000.0,1999,Estimated value
Kenya,4000000.0,2000,Estimated value
Kenya,4400000.0,2001,Estimated value
Kenya,4200000.0,2002,Estimated value
Kenya,3800000.0,2003,Estimated value
Kenya,3300000.0,2004,Estimated value
Kenya,4100000.0,2005,Estimated value
Kenya,3000000.0,2006,Estimated value
Kenya,2400000.0,2007,Estimated value
Kenya,1950000.0,2008,Estimated value
Kenya,1842496.0,2009,Official figure
Kenya,1459539.0,2010,Official figure
Kenya,1334023.0,2011,Official figure
Kenya,1801871.0,2012,Official figure
Kenya,1796283.0,2013,Official figure
Kenya,1427572.0,2014,Official figure
Kenya,1506494.0,2015,Official figure
Kenya,1445235.0,2016,Official figure
Kenya,1623028.0,2017,Official figure
Kenya,1533668.0,2018,Official figure
Kenya,1289154.0,2019,Official figure
Kenya,1426472.0,2020,Official figure
Kenya,1426467.0,2021,Official figure
Kenya,1584347.0,2022,Official figure
Kenya,1676583.0,2023,Official figure
Kyrgyzstan,60000.0,1992,Estimated value
Kyrgyzstan,63000.0,1993,Estimated value
Kyrgyzstan,68000.0,1994,Estimated value
Kyrgyzstan,65000.0,1995,Estimated value
Kyrgyzstan,60000.0,1996,Estimated value
Kyrgyzstan,58000.0,1997,Estimated value
Kyrgyzstan,62000.0,1998,Estimated value
Kyrgyzstan,63000.0,1999,Estimated value
Kyrgyzstan,68000.0,2000,Estimated value
Kyrgyzstan,72000.0,2001,Estimated value
Kyrgyzstan,70000.0,2002,Estimated value
Kyrgyzstan,70604.0,2003,Official figure
Kyrgyzstan,82629.0,2004,Official figure
Kyrgyzstan,73313.0,2005,Official figure
Kyrgyzstan,77000.0,2006,Estimated value
Kyrgyzstan,80256.0,2007,Official figure
Kyrgyzstan,80124.0,2008,Official figure
Kyrgyzstan,84891.0,2009,Official figure
Kyrgyzstan,90754.0,2010,Official figure
Kyrgyzstan,91162.0,2011,Official figure
Kyrgyzstan,89185.0,2012,Official figure
Kyrgyzstan,90562.0,2013,Official figure
Kyrgyzstan,93892.0,2014,Official figure
Kyrgyzstan,103570.0,2015,Official figure
Kyrgyzstan,108525.0,2016,Official figure
Kyrgyzstan,111690.0,2017,Official figure
Kyrgyzstan,118996.0,2018,Official figure
Kyrgyzstan,130653.0,2019,Official figure
Kyrgyzstan,139408.0,2020,Official figure
Kyrgyzstan,149127.0,2021,Official figure
Kyrgyzstan,143145.0,2022,Official figure
Kyrgyzstan,152579.0,2023,Official figure
Latvia,178000.0,1992,Official figure
Latvia,128000.0,1993,Official figure
Latvia,84000.0,1994,Official figure
Latvia,78000.0,1995,Official figure
Latvia,76000.0,1996,Official figure
Latvia,60000.0,1997,Official figure
Latvia,60000.0,1998,Official figure
Latvia,43000.0,1999,Official figure
Latvia,35000.0,2000,Official figure
Latvia,39000.0,2001,Official figure
Latvia,48000.0,2002,Official figure
Latvia,54000.0,2003,Official figure
Latvia,46000.0,2004,Official figure
Latvia,48000.0,2005,Official figure
Latvia,52000.0,2006,Official figure
Latvia,62000.0,2007,Official figure
Latvia,53000.0,2008,Official figure
Latvia,43000.0,2009,Official figure
Latvia,35000.0,2010,Official figure
Latvia,38000.0,2011,Official figure
Latvia,48000.0,2012,Official figure
Latvia,84000.0,2013,Official figure
Latvia,86000.0,2014,Official figure
Latvia,95300.0,2015,Official figure
Latvia,92900.0,2016,Official figure
Latvia,96700.0,2017,Official figure
Latvia,103000.0,2018,Official figure
Latvia,103000.0,2019,Official figure
Latvia,104000.0,2020,Official figure
Latvia,104300.0,2021,Official figure
Latvia,105500.0,2022,Official figure
Latvia,98700.0,2023,Official figure
Lebanon,29000.0,1961,Estimated value
Lebanon,30000.0,1962,Estimated value
Lebanon,30000.0,1963,Estimated value
Lebanon,31186.0,1964,Official figure
Lebanon,37889.0,1965,Official figure
Lebanon,37115.0,1966,Official figure
Lebanon,36334.0,1967,Official figure
Lebanon,43663.0,1968,Official figure
Lebanon,46950.0,1969,Official figure
Lebanon,62413.0,1970,Official figure
Lebanon,61163.0,1971,Official figure
Lebanon,61682.0,1972,Official figure
Lebanon,94798.0,1973,Official figure
Lebanon,95000.0,1974,Estimated value
Lebanon,67000.0,1975,Estimated value
Lebanon,60000.0,1976,Estimated value
Lebanon,55000.0,1977,Estimated value
Lebanon,75000.0,1978,Estimated value
Lebanon,75000.0,1979,Estimated value
Lebanon,75000.0,1980,Estimated value
Lebanon,70000.0,1981,Estimated value
Lebanon,75000.0,1982,Estimated value
Lebanon,110000.0,1983,Estimated value
Lebanon,120000.0,1984,Estimated value
Lebanon,125000.0,1985,Estimated value
Lebanon,135000.0,1986,Estimated value
Lebanon,185000.0,1987,Estimated value
Lebanon,195000.0,1988,Estimated value
Lebanon,135000.0,1989,Estimated value
Lebanon,130000.0,1990,Estimated value
Lebanon,128000.0,1991,Estimated value
Lebanon,155000.0,1992,Estimated value
Lebanon,185000.0,1993,Estimated value
Lebanon,205000.0,1994,Estimated value
Lebanon,185000.0,1995,Estimated value
Lebanon,160000.0,1996,Estimated value
Lebanon,100036.0,1997,Official figure
Lebanon,125000.0,1998,Official figure
Lebanon,127000.0,1999,Official figure
Lebanon,132000.0,2000,Official figure
Lebanon,130000.0,2001,Official figure
Lebanon,124000.0,2002,Official figure
Lebanon,123000.0,2003,Official figure
Lebanon,131000.0,2004,Official figure
Lebanon,132000.0,2005,Official figure
Lebanon,118800.0,2006,Official figure
Lebanon,115000.0,2007,Official figure
Lebanon,124000.0,2008,Estimated value
Lebanon,134000.0,2009,Official figure
Lebanon,163908.0,2010,Official figure
Lebanon,206000.0,2011,Official figure
Lebanon,206000.0,2012,Official figure
Lebanon,200000.0,2013,Official figure
Lebanon,200000.0,2014,Estimated value
Lebanon,241855.0,2015,Imputed value
Lebanon,297873.0,2016,Official figure
Lebanon,357408.0,2017,Official figure
Lebanon,302040.0,2018,Estimated value
Lebanon,296067.0,2019,Estimated value
Lebanon,314291.0,2020,Imputed value
Lebanon,324664.0,2021,Imputed value
Lebanon,331879.0,2022,Imputed value
Lebanon,318218.0,2023,Estimated value
Libya,10200.0,1961,Estimated value
Libya,10200.0,1962,Estimated value
Libya,10200.0,1963,Official figure
Libya,8000.0,1964,Estimated value
Libya,6000.0,1965,Estimated value
Libya,4000.0,1966,Estimated value
Libya,4000.0,1967,Estimated value
Libya,4000.0,1968,Estimated value
Libya,40000.0,1969,Estimated value
Libya,4000.0,1970,Estimated value
Libya,5000.0,1971,Estimated value
Libya,13000.0,1972,Estimated value
Libya,4000.0,1973,Estimated value
Libya,13672.0,1974,Official figure
Libya,20000.0,1975,Estimated value
Libya,20000.0,1976,Estimated value
Libya,30000.0,1977,Estimated value
Libya,30000.0,1978,Estimated value
Libya,30000.0,1979,Estimated value
Libya,30000.0,1980,Estimated value
Libya,33000.0,1981,Estimated value
Libya,36000.0,1982,Estimated value
Libya,37000.0,1983,Estimated value
Libya,38000.0,1984,Estimated value
Libya,38000.0,1985,Estimated value
Libya,39500.0,1986,Estimated value
Libya,41000.0,1987,Estimated value
Libya,41500.0,1988,Estimated value
Libya,42000.0,1989,Estimated value
Libya,42500.0,1990,Estimated value
Libya,43000.0,1991,Estimated value
Libya,40000.0,1992,Estimated value
Libya,38000.0,1993,Estimated value
Libya,35000.0,1994,Estimated value
Libya,35000.0,1995,Estimated value
Libya,35000.0,1996,Estimated value
Libya,35000.0,1997,Estimated value
Libya,35500.0,1998,Estimated value
Libya,36000.0,1999,Estimated value
Libya,36500.0,2000,Estimated value
Libya,37000.0,2001,Estimated value
Libya,37000.0,2002,Estimated value
Libya,37000.0,2003,Estimated value
Libya,37000.0,2004,Estimated value
Libya,37000.0,2005,Estimated value
Libya,37000.0,2006,Estimated value
Libya,37000.0,2007,Estimated value
Libya,37000.0,2008,Estimated value
Libya,37000.0,2009,Estimated value
Libya,37000.0,2010,Estimated value
Libya,37000.0,2011,Estimated value
Libya,37000.0,2012,Estimated value
Libya,37000.0,2013,Estimated value
Libya,37000.0,2014,Estimated value
Libya,36998.0,2015,Imputed value
Libya,36995.0,2016,Imputed value
Libya,36990.0,2017,Imputed value
Libya,36984.0,2018,Imputed value
Libya,36976.0,2019,Imputed value
Libya,36742.0,2020,Imputed value
Libya,36601.0,2021,Imputed value
Libya,36512.0,2022,Imputed value
Libya,36509.0,2023,Imputed value
Lithuania,223800.0,1992,Official figure
Lithuania,157800.0,1993,Official figure
Lithuania,118600.0,1994,Official figure
Lithuania,104100.0,1995,Official figure
Lithuania,95900.0,1996,Official figure
Lithuania,77400.0,1997,Official figure
Lithuania,80200.0,1998,Official figure
Lithuania,79500.0,1999,Official figure
Lithuania,73000.0,2000,Official figure
Lithuania,74800.0,2001,Official figure
Lithuania,76100.0,2002,Official figure
Lithuania,80900.0,2003,Official figure
Lithuania,81100.0,2004,Official figure
Lithuania,82800.0,2005,Official figure
Lithuania,85000.0,2006,Official figure
Lithuania,88300.0,2007,Official figure
Lithuania,101400.0,2008,Official figure
Lithuania,101600.0,2009,Official figure
Lithuania,102600.0,2010,Official figure
Lithuania,94000.0,2011,Official figure
Lithuania,89800.0,2012,Official figure
Lithuania,88300.0,2013,Official figure
Lithuania,92100.0,2014,Official figure
Lithuania,121658.0,2015,Official figure
Lithuania,130331.0,2016,Official figure
Lithuania,133508.0,2017,Official figure
Lithuania,137796.0,2018,Official figure
Lithuania,197956.0,2019,Official figure
Lithuania,209000.0,2020,Official figure
Lithuania,209188.0,2021,Official figure
Lithuania,216511.0,2022,Official figure
Lithuania,231813.0,2023,Official figure
Luxembourg,7965.0,2000,Official figure
Luxembourg,7385.0,2001,Official figure
Luxembourg,7423.0,2002,Official figure
Luxembourg,7029.0,2003,Official figure
Luxembourg,7782.0,2004,Official figure
Luxembourg,7511.0,2005,Official figure
Luxembourg,6391.0,2006,Official figure
Luxembourg,6279.0,2007,Official figure
Luxembourg,5635.0,2008,Official figure
Luxembourg,4939.0,2009,Official figure
Luxembourg,5174.0,2010,Official figure
Luxembourg,4642.0,2011,Official figure
Luxembourg,4292.0,2012,Official figure
Luxembourg,3510.0,2013,Official figure
Luxembourg,4880.0,2014,Official figure
Luxembourg,4810.0,2015,Official figure
Luxembourg,5660.0,2016,Official figure
Luxembourg,5266.0,2017,Official figure
Luxembourg,5928.0,2018,Official figure
Luxembourg,6702.0,2019,Official figure
Luxembourg,8000.0,2020,Official figure
Luxembourg,7000.0,2021,Official figure
Luxembourg,8118.0,2022,Official figure
Luxembourg,7000.0,2023,Official figure
Madagascar,300000.0,1961,Estimated value
Madagascar,300000.0,1962,Estimated value
Madagascar,300000.0,1963,Estimated value
Madagascar,300000.0,1964,Estimated value
Madagascar,300000.0,1965,Estimated value
Madagascar,300000.0,1966,Estimated value
Madagascar,300000.0,1967,Official figure
Madagascar,320000.0,1968,Official figure
Madagascar,330000.0,1969,Official figure
Madagascar,340000.0,1970,Official figure
Madagascar,340000.0,1971,Estimated value
Madagascar,343000.0,1972,Estimated value
Madagascar,360000.0,1973,Estimated value
Madagascar,366700.0,1974,Estimated value
Madagascar,373300.0,1975,Estimated value
Madagascar,380000.0,1976,Estimated value
Madagascar,196000.0,1977,Estimated value
Madagascar,167000.0,1978,Estimated value
Madagascar,113000.0,1979,Estimated value
Madagascar,102400.0,1980,Estimated value
Madagascar,118000.0,1981,Estimated value
Madagascar,117000.0,1982,Estimated value
Madagascar,117000.0,1983,Estimated value
Madagascar,118000.0,1984,Estimated value
Madagascar,119000.0,1985,Estimated value
Madagascar,120000.0,1986,Estimated value
Madagascar,121000.0,1987,Estimated value
Madagascar,122000.0,1988,Estimated value
Madagascar,123000.0,1989,Estimated value
Madagascar,124000.0,1990,Estimated value
Madagascar,125000.0,1991,Estimated value
Madagascar,126000.0,1992,Estimated value
Madagascar,127000.0,1993,Estimated value
Madagascar,125000.0,1994,Estimated value
Madagascar,126000.0,1995,Estimated value
Madagascar,127000.0,1996,Estimated value
Madagascar,128000.0,1997,Estimated value
Madagascar,129000.0,1998,Estimated value
Madagascar,130000.0,1999,Estimated value
Madagascar,131000.0,2000,Estimated value
Madagascar,131000.0,2001,Estimated value
Madagascar,131000.0,2002,Estimated value
Madagascar,131000.0,2003,Estimated value
Madagascar,131000.0,2004,Estimated value
Madagascar,131000.0,2005,Estimated value
Madagascar,131000.0,2006,Estimated value
Madagascar,131000.0,2007,Estimated value
Madagascar,131000.0,2008,Estimated value
Madagascar,132000.0,2009,Estimated value
Madagascar,132000.0,2010,Estimated value
Madagascar,133000.0,2011,Estimated value
Madagascar,134000.0,2012,Estimated value
Madagascar,133000.0,2013,Estimated value
Madagascar,134000.0,2014,Estimated value
Madagascar,134388.0,2015,Imputed value
Madagascar,134696.0,2016,Imputed value
Madagascar,134896.0,2017,Imputed value
Madagascar,135207.0,2018,Imputed value
Madagascar,135543.0,2019,Imputed value
Madagascar,135955.0,2020,Imputed value
Madagascar,136149.0,2021,Imputed value
Madagascar,136405.0,2022,Imputed value
Madagascar,136661.0,2023,Imputed value
Mali,28000.0,1961,Estimated value
Mali,28000.0,1962,Estimated value
Mali,28000.0,1963,Estimated value
Mali,29000.0,1964,Estimated value
Mali,29000.0,1965,Estimated value
Mali,30000.0,1966,Estimated value
Mali,30000.0,1967,Estimated value
Mali,30000.0,1968,Estimated value
Mali,30000.0,1969,Estimated value
Mali,30000.0,1970,Estimated value
Mali,30000.0,1971,Estimated value
Mali,30000.0,1972,Estimated value
Mali,30000.0,1973,Estimated value
Mali,30000.0,1974,Estimated value
Mali,30000.0,1975,Estimated value
Mali,30000.0,1976,Estimated value
Mali,30000.0,1977,Estimated value
Mali,30000.0,1978,Estimated value
Mali,31000.0,1979,Estimated value
Mali,31000.0,1980,Estimated value
Mali,31000.0,1981,Estimated value
Mali,32000.0,1982,Estimated value
Mali,32000.0,1983,Estimated value
Mali,32000.0,1984,Estimated value
Mali,32000.0,1985,Estimated value
Mali,32000.0,1986,Estimated value
Mali,30000.0,1987,Estimated value
Mali,32000.0,1988,Estimated value
Mali,32000.0,1989,Estimated value
Mali,32000.0,1990,Estimated value
Mali,32000.0,1991,Estimated value
Mali,32000.0,1992,Estimated value
Mali,32000.0,1993,Estimated value
Mali,32000.0,1994,Estimated value
Mali,32000.0,1995,Estimated value
Mali,32000.0,1996,Estimated value
Mali,25000.0,1997,Estimated value
Mali,20000.0,1998,Estimated value
Mali,17300.0,1999,Estimated value
Mali,31600.0,2000,Estimated value
Mali,45800.0,2001,Estimated value
Mali,23100.0,2002,Estimated value
Mali,25000.0,2003,Estimated value
Mali,30000.0,2004,Estimated value
Mali,30000.0,2005,Estimated value
Mali,30000.0,2006,Estimated value
Mali,35365.0,2007,Official figure
Mali,35400.0,2008,Estimated value
Mali,35600.0,2009,Estimated value
Mali,35800.0,2010,Estimated value
Mali,35800.0,2011,Estimated value
